year,make,model,trim,body,seats,msrp,fuel
2017,Nissan,Murano,Platinum,SUV,5,40780,regular unleaded
2017,Nissan,Murano,SV,SUV,5,34570,regular unleaded
2017,Nissan,Murano,SV,SUV,5,34400,regular unleaded
2017,Nissan,Murano,SV,SUV,5,32970,regular unleaded
2017,Nissan,Murano,SV,SUV,5,32800,regular unleaded
2017,Nissan,Murano,Platinum,SUV,5,39180,regular unleaded
2017,Nissan,Murano,S,SUV,5,31370,regular unleaded
2017,Nissan,Murano,SL,SUV,5,37130,regular unleaded
2017,Nissan,Murano,SL,SUV,5,37300,regular unleaded
2017,Nissan,Murano,SL,SUV,5,38730,regular unleaded
2017,Nissan,Murano,SL,SUV,5,38900,regular unleaded
2017,Nissan,Murano,S,SUV,5,31340,regular unleaded
2017,Nissan,Murano,S,SUV,5,29770,regular unleaded
2017,Nissan,Murano,S,SUV,5,29740,regular unleaded
2017,Nissan,Murano,Platinum,SUV,5,41210,regular unleaded
2017,Nissan,Murano,Platinum,SUV,5,39610,regular unleaded
2017,Nissan,NV1500,1500 SV,Van,2,28720,regular unleaded
2017,Nissan,NV1500,1500 S,Van,2,27730,regular unleaded
2017,Nissan,NV200,SV,Minivan,2,22230,regular unleaded
2017,Nissan,NV200,S,Minivan,2,21330,regular unleaded
2017,Nissan,NV2500,2500 S,Van,2,28730,regular unleaded
2017,Nissan,NV2500,2500 S,Van,2,30330,regular unleaded
2017,Nissan,NV2500,2500 S,Van,2,30880,regular unleaded
2017,Nissan,NV2500,2500 S,Van,2,32480,regular unleaded
2017,Nissan,NV2500,2500 SL,Van,2,31140,regular unleaded
2017,Nissan,NV2500,2500 SL,Van,2,32700,regular unleaded
2017,Nissan,NV2500,2500 SL,Van,2,33290,regular unleaded
2017,Nissan,NV2500,2500 SL,Van,2,34850,regular unleaded
2017,Nissan,NV2500,3500 SL,Van,2,34400,regular unleaded
2017,Nissan,NV2500,3500 SL,Van,2,36550,regular unleaded
2017,Nissan,NV2500,2500 SV,Van,2,29720,regular unleaded
2017,Nissan,NV2500,2500 SV,Van,2,31320,regular unleaded
2017,Nissan,NV2500,2500 SV,Van,2,31870,regular unleaded
2017,Nissan,NV2500,2500 SV,Van,2,33470,regular unleaded
2017,Nissan,NV3500,3500 SV,Van,2,35170,regular unleaded
2017,Nissan,NV3500,3500 SV,Van,12,36000,regular unleaded
2017,Nissan,NV3500,3500 SV,Van,2,33020,regular unleaded
2017,Nissan,NV3500,3500 SL,Van,12,41200,regular unleaded
2017,Nissan,NV3500,3500 S,Van,12,35400,regular unleaded
2017,Nissan,NV3500,3500 S,Van,12,33800,regular unleaded
2017,Nissan,NV3500,3500 S,Van,2,34180,regular unleaded
2017,Nissan,NV3500,3500 S,Van,2,32030,regular unleaded
2017,Nissan,NV3500,3500 SV,Van,12,37600,regular unleaded
2017,Nissan,Pathfinder,SV,SUV,7,34670,regular unleaded
2017,Nissan,Pathfinder,Platinum,SUV,7,42070,regular unleaded
2017,Nissan,Pathfinder,Platinum,SUV,7,43760,regular unleaded
2017,Nissan,Pathfinder,S,SUV,7,30290,regular unleaded
2017,Nissan,Pathfinder,S,SUV,7,31980,regular unleaded
2017,Nissan,Pathfinder,SL,SUV,7,36100,regular unleaded
2017,Nissan,Pathfinder,SL,SUV,7,37790,regular unleaded
2017,Nissan,Pathfinder,SV,SUV,7,32980,regular unleaded
2017,Nissan,Quest,S Fleet,,,26580,
2017,Nissan,Quest,SL Fleet,,,34110,
2017,Nissan,Quest,SV Fleet,,,30540,
2017,Nissan,Quest,Platinum Fleet,,,43230,
2017,Nissan,Rogue,SL,SUV,5,31710,regular unleaded
2017,Nissan,Rogue,S,SUV,5,23820,regular unleaded
2017,Nissan,Rogue,S,SUV,5,25170,regular unleaded
2017,Nissan,Rogue,S,SUV,5,24420,regular unleaded
2017,Nissan,Rogue,SV Hybrid,SUV,5,26640,regular unleaded
2017,Nissan,Rogue,SL Hybrid,SUV,5,32910,regular unleaded
2017,Nissan,Rogue,SV,SUV,5,25240,regular unleaded
2017,Nissan,Rogue,SV,SUV,5,26590,regular unleaded
2017,Nissan,Rogue,SV,SUV,5,25640,regular unleaded
2017,Nissan,Rogue,SV,SUV,5,26990,regular unleaded
2017,Nissan,Rogue,SV Hybrid,SUV,5,26240,regular unleaded
2017,Nissan,Rogue,SV Hybrid,SUV,5,27590,regular unleaded
2017,Nissan,Rogue,S,SUV,5,25770,regular unleaded
2017,Nissan,Rogue,SV Hybrid,SUV,5,27990,regular unleaded
2017,Nissan,Rogue,SL Hybrid,SUV,5,32510,regular unleaded
2017,Nissan,Rogue,SL Hybrid,SUV,5,31160,regular unleaded
2017,Nissan,Rogue,SL Hybrid,SUV,5,31560,regular unleaded
2017,Nissan,Rogue,SL,SUV,5,30360,regular unleaded
2017,Nissan,Rogue,SL,SUV,5,31310,regular unleaded
2017,Nissan,Rogue,SL,SUV,5,29960,regular unleaded
2017,Nissan,Rogue Sport,SL,SUV,5,27420,regular unleaded
2017,Nissan,Rogue Sport,S,SUV,5,21420,regular unleaded
2017,Nissan,Rogue Sport,S,SUV,5,22770,regular unleaded
2017,Nissan,Rogue Sport,SL,SUV,5,26070,regular unleaded
2017,Nissan,Rogue Sport,SV,SUV,5,23020,regular unleaded
2017,Nissan,Rogue Sport,SV,SUV,5,24370,regular unleaded
2017,Nissan,Sentra,SL,Sedan,5,21500,regular unleaded
2017,Nissan,Sentra,S,Sedan,5,18090,regular unleaded
2017,Nissan,Sentra,SR,Sedan,5,19990,regular unleaded
2017,Nissan,Sentra,SR TURBO,Sedan,5,21990,premium unleaded (recommended)
2017,Nissan,Sentra,SR TURBO,Sedan,5,21990,premium unleaded (recommended)
2017,Nissan,Sentra,SV,Sedan,5,18840,regular unleaded
2017,Nissan,Sentra,S,Sedan,5,16990,regular unleaded
2017,Nissan,Sentra,NISMO,Sedan,5,24990,premium unleaded (recommended)
2017,Nissan,Sentra,NISMO,Sedan,5,24990,premium unleaded (recommended)
2017,Nissan,Titan,SL,Truck (Crew Cab),5,46830,regular unleaded
2017,Nissan,Titan,SV,Truck (Crew Cab),6,41400,regular unleaded
2017,Nissan,Titan,SV,Truck (Crew Cab),6,38370,regular unleaded
2017,Nissan,Titan,SV,Truck (King Cab),6,38960,regular unleaded
2017,Nissan,Titan,SV,Truck (King Cab),6,35930,regular unleaded
2017,Nissan,Titan,SV,Truck (Regular Cab),3,35940,regular unleaded
2017,Nissan,Titan,SV,Truck (Regular Cab),3,32910,regular unleaded
2017,Nissan,Titan,SL,Truck (Crew Cab),5,49910,regular unleaded
2017,Nissan,Titan,S,Truck (Crew Cab),6,38260,regular unleaded
2017,Nissan,Titan,S,Truck (King Cab),6,35580,regular unleaded
2017,Nissan,Titan,PRO-4X,Truck (King Cab),5,43290,regular unleaded
2017,Nissan,Titan,PRO-4X,Truck (Crew Cab),5,45470,regular unleaded
2017,Nissan,Titan,Platinum Reserve,Truck (Crew Cab),5,52760,regular unleaded
2017,Nissan,Titan,Platinum Reserve,Truck (Crew Cab),5,55850,regular unleaded
2017,Nissan,Titan,S,Truck (Regular Cab),3,29580,regular unleaded
2017,Nissan,Titan,S,Truck (Regular Cab),3,32610,regular unleaded
2017,Nissan,Titan,S,Truck (King Cab),6,32550,regular unleaded
2017,Nissan,Titan,S,Truck (Crew Cab),6,35230,regular unleaded
2017,Nissan,Titan XD,PRO-4X,Truck (Crew Cab),5,52930,diesel fuel
2017,Nissan,Titan XD,PRO-4X,Truck (King Cab),5,45440,regular unleaded
2017,Nissan,Titan XD,PRO-4X,Truck (Crew Cab),5,47680,regular unleaded
2017,Nissan,Titan XD,PRO-4X,Truck (King Cab),5,50490,diesel fuel
2017,Nissan,Titan XD,Platinum Reserve,Truck (Crew Cab),5,54330,regular unleaded
2017,Nissan,Titan XD,Platinum Reserve,Truck (Crew Cab),5,57910,regular unleaded
2017,Nissan,Titan XD,Platinum Reserve,Truck (Crew Cab),5,59580,diesel fuel
2017,Nissan,Titan XD,Platinum Reserve,Truck (Crew Cab),5,63160,diesel fuel
2017,Nissan,Titan XD,S,Truck (Regular Cab),3,31590,regular unleaded
2017,Nissan,Titan XD,SV,Truck (King Cab),6,40990,regular unleaded
2017,Nissan,Titan XD,SV,Truck (Crew Cab),6,48730,diesel fuel
2017,Nissan,Titan XD,S,Truck (Regular Cab),3,40170,diesel fuel
2017,Nissan,Titan XD,S,Truck (King Cab),6,40110,diesel fuel
2017,Nissan,Titan XD,S,Truck (King Cab),6,43640,diesel fuel
2017,Nissan,Titan XD,SV,Truck (Crew Cab),6,45750,diesel fuel
2017,Nissan,Titan XD,SV,Truck (King Cab),6,46540,diesel fuel
2017,Nissan,Titan XD,SV,Truck (King Cab),6,44010,diesel fuel
2017,Nissan,Titan XD,SV,Truck (Regular Cab),3,44570,diesel fuel
2017,Nissan,Titan XD,SV,Truck (Regular Cab),3,41540,diesel fuel
2017,Nissan,Titan XD,SV,Truck (Crew Cab),6,43930,regular unleaded
2017,Nissan,Titan XD,SV,Truck (Crew Cab),6,40950,regular unleaded
2017,Nissan,Titan XD,S,Truck (King Cab),6,33560,regular unleaded
2017,Nissan,Titan XD,S,Truck (Regular Cab),3,34620,regular unleaded
2017,Nissan,Titan XD,SV,Truck (King Cab),6,37960,regular unleaded
2017,Nissan,Titan XD,SV,Truck (Regular Cab),3,38520,regular unleaded
2017,Nissan,Titan XD,S,Truck (Crew Cab),6,41540,diesel fuel
2017,Nissan,Titan XD,S,Truck (Crew Cab),6,44570,diesel fuel
2017,Nissan,Titan XD,SL,Truck (Crew Cab),5,48960,regular unleaded
2017,Nissan,Titan XD,SL,Truck (Crew Cab),5,51990,regular unleaded
2017,Nissan,Titan XD,SL,Truck (Crew Cab),5,54210,diesel fuel
2017,Nissan,Titan XD,SL,Truck (Crew Cab),5,57240,diesel fuel
2017,Nissan,Titan XD,SV,Truck (Regular Cab),3,35490,regular unleaded
2017,Nissan,Titan XD,S,Truck (Regular Cab),3,37140,diesel fuel
2017,Nissan,Titan XD,S,Truck (Crew Cab),6,39820,regular unleaded
2017,Nissan,Titan XD,S,Truck (Crew Cab),6,36790,regular unleaded
2017,Nissan,Titan XD,S,Truck (King Cab),6,36590,regular unleaded
2017,Nissan,Versa,1.6 SL,Sedan,5,17280,regular unleaded
2017,Nissan,Versa,1.6 S Plus,Sedan,5,14130,regular unleaded
2017,Nissan,Versa,1.6 S,Sedan,5,13680,regular unleaded
2017,Nissan,Versa,1.6 S,Sedan,5,11990,regular unleaded
2017,Nissan,Versa,1.6 SV,Sedan,5,15720,regular unleaded
2017,Nissan,Versa Note,1.6 SL,Hatchback,5,18710,regular unleaded
2017,Nissan,Versa Note,1.6 S Plus,Hatchback,5,15480,regular unleaded
2017,Nissan,Versa Note,1.6 SR,Hatchback,5,17980,regular unleaded
2017,Nissan,Versa Note,1.6 SV,Hatchback,5,16380,regular unleaded
2017,Porsche,718 Boxster,Base,Convertible,2,56000,premium unleaded (required)
2017,Porsche,718 Boxster,S,Convertible,2,68400,premium unleaded (required)
2017,Porsche,718 Cayman,Base,Coupe,2,53900,premium unleaded (required)
2017,Porsche,718 Cayman,S,Coupe,2,66300,premium unleaded (required)
2017,Porsche,911,Carrera S,Convertible,4,115700,premium unleaded (required)
2017,Porsche,911,Carrera 4S,Coupe,4,110300,premium unleaded (required)
2017,Porsche,911,Carrera S,Coupe,4,103400,premium unleaded (required)
2017,Porsche,911,Carrera 4S,Convertible,4,122600,premium unleaded (required)
2017,Porsche,911,Carrera 4 GTS,Convertible,4,138200,premium unleaded (required)
2017,Porsche,911,Carrera 4,Convertible,4,108600,premium unleaded (required)
2017,Porsche,911,Carrera 4 GTS,Coupe,4,125900,premium unleaded (required)
2017,Porsche,911,Carrera 4,Coupe,4,96300,premium unleaded (required)
2017,Porsche,911,Carrera,Convertible,4,101700,premium unleaded (required)
2017,Porsche,911,Carrera,Coupe,4,89400,premium unleaded (required)
2017,Porsche,911,Targa 4 GTS,Coupe,4,138200,premium unleaded (required)
2017,Porsche,911,Targa 4S,Coupe,4,122600,premium unleaded (required)
2017,Porsche,911,Turbo,Coupe,4,159200,premium unleaded (required)
2017,Porsche,911,Targa 4,Coupe,4,108600,premium unleaded (required)
2017,Porsche,911,Turbo,Convertible,4,171500,premium unleaded (required)
2017,Porsche,911,Turbo S,Coupe,4,188100,premium unleaded (required)
2017,Porsche,911,Turbo S,Convertible,4,200400,premium unleaded (required)
2017,Porsche,Cayenne,GTS,SUV,5,97200,premium unleaded (required)
2017,Porsche,Cayenne,Turbo S,SUV,5,159600,premium unleaded (required)
2017,Porsche,Cayenne,Turbo,SUV,5,116500,premium unleaded (required)
2017,Porsche,Cayenne,S E-Hybrid Platinum Edition,SUV,5,81600,premium unleaded (required)
2017,Porsche,Cayenne,S E-Hybrid,SUV,5,78700,premium unleaded (required)
2017,Porsche,Cayenne,S,SUV,5,76200,premium unleaded (required)
2017,Porsche,Cayenne,Platinum Edition,SUV,5,65600,premium unleaded (required)
2017,Porsche,Cayenne,Base,SUV,5,59600,premium unleaded (required)
2017,Porsche,Macan,Turbo,SUV,5,76000,premium unleaded (required)
2017,Porsche,Macan,S,SUV,5,54400,premium unleaded (required)
2017,Porsche,Macan,GTS,SUV,5,67200,premium unleaded (required)
2017,Porsche,Macan,Base,SUV,5,47500,premium unleaded (required)
2017,Porsche,Macan,Turbo,SUV,5,86445,premium unleaded (required)
2017,Porsche,Panamera,4,Sedan,4,89600,premium unleaded (required)
2017,Porsche,Panamera,Turbo Executive,Sedan,4,160000,premium unleaded (required)
2017,Porsche,Panamera,Turbo,Sedan,4,146900,premium unleaded (required)
2017,Porsche,Panamera,Base,Sedan,4,85000,premium unleaded (required)
2017,Porsche,Panamera,4S Executive,Sedan,4,113900,premium unleaded (required)
2017,Porsche,Panamera,4S,Sedan,4,99900,premium unleaded (required)
2017,Porsche,Panamera,4 Executive,Sedan,4,96300,premium unleaded (required)
2017,Ram,1500,Laramie,Truck (Quad Cab),6,43495,flex-fuel (unleaded/E85)
2017,Ram,1500,Sport,Truck (Crew Cab),5,46095,regular unleaded
2017,Ram,1500,Laramie,Truck (Crew Cab),6,42095,flex-fuel (unleaded/E85)
2017,Ram,1500,Tradesman,Truck (Crew Cab),6,37295,regular unleaded
2017,Ram,1500,Tradesman,Truck (Crew Cab),6,36695,flex-fuel (unleaded/E85)
2017,Ram,1500,Tradesman,Truck (Crew Cab),6,33695,regular unleaded
2017,Ram,1500,Tradesman,Truck (Crew Cab),6,32995,flex-fuel (unleaded/E85)
2017,Ram,1500,Tradesman,Truck (Quad Cab),6,34195,flex-fuel (unleaded/E85)
2017,Ram,1500,Tradesman,Truck (Quad Cab),6,30595,flex-fuel (unleaded/E85)
2017,Ram,1500,Tradesman,Truck (Regular Cab),3,31095,flex-fuel (unleaded/E85)
2017,Ram,1500,Tradesman,Truck (Regular Cab),3,31095,flex-fuel (unleaded/E85)
2017,Ram,1500,Tradesman,Truck (Regular Cab),3,26495,flex-fuel (unleaded/E85)
2017,Ram,1500,Tradesman,Truck (Regular Cab),3,26495,flex-fuel (unleaded/E85)
2017,Ram,1500,Night,Truck (Crew Cab),5,46490,regular unleaded
2017,Ram,1500,Night,Truck (Crew Cab),5,44490,flex-fuel (unleaded/E85)
2017,Ram,1500,Night,Truck (Crew Cab),5,42890,regular unleaded
2017,Ram,1500,Night,Truck (Crew Cab),5,40890,flex-fuel (unleaded/E85)
2017,Ram,1500,Laramie,Truck (Crew Cab),6,45595,flex-fuel (unleaded/E85)
2017,Ram,1500,Big Horn,Truck (Crew Cab),6,43895,flex-fuel (unleaded/E85)
2017,Ram,1500,Big Horn,Truck (Regular Cab),3,33495,flex-fuel (unleaded/E85)
2017,Ram,1500,Big Horn,Truck (Regular Cab),3,33795,flex-fuel (unleaded/E85)
2017,Ram,1500,Big Horn,Truck (Regular Cab),3,37995,flex-fuel (unleaded/E85)
2017,Ram,1500,Big Horn,Truck (Regular Cab),3,38295,flex-fuel (unleaded/E85)
2017,Ram,1500,Big Horn,Truck (Quad Cab),6,37495,flex-fuel (unleaded/E85)
2017,Ram,1500,Big Horn,Truck (Quad Cab),6,41195,flex-fuel (unleaded/E85)
2017,Ram,1500,Big Horn,Truck (Crew Cab),6,40295,flex-fuel (unleaded/E85)
2017,Ram,1500,Big Horn,Truck (Crew Cab),6,42295,regular unleaded
2017,Ram,1500,Laramie,Truck (Quad Cab),6,39995,flex-fuel (unleaded/E85)
2017,Ram,1500,Big Horn,Truck (Crew Cab),6,45895,regular unleaded
2017,Ram,1500,Express,Truck (Regular Cab),3,27895,flex-fuel (unleaded/E85)
2017,Ram,1500,Express,Truck (Regular Cab),3,32495,flex-fuel (unleaded/E85)
2017,Ram,1500,Express,Truck (Quad Cab),6,32295,flex-fuel (unleaded/E85)
2017,Ram,1500,Express,Truck (Quad Cab),6,35895,flex-fuel (unleaded/E85)
2017,Ram,1500,Express,Truck (Crew Cab),6,34895,flex-fuel (unleaded/E85)
2017,Ram,1500,Express,Truck (Crew Cab),6,38595,flex-fuel (unleaded/E85)
2017,Ram,1500,Tradesman HFE,Truck (Quad Cab),6,37895,diesel fuel
2017,Ram,1500,Lone Star,Truck (Quad Cab),6,39195,flex-fuel (unleaded/E85)
2017,Ram,1500,SLT,Truck (Regular Cab),3,31495,flex-fuel (unleaded/E85)
2017,Ram,1500,SLT,Truck (Regular Cab),3,31195,flex-fuel (unleaded/E85)
2017,Ram,1500,Rebel,Truck (Crew Cab),5,47195,flex-fuel (unleaded/E85)
2017,Ram,1500,Rebel,Truck (Crew Cab),5,45095,regular unleaded
2017,Ram,1500,Lone Star Silver,Truck (Crew Cab),5,41195,diesel fuel
2017,Ram,1500,Lone Star Silver,Truck (Crew Cab),5,44795,regular unleaded
2017,Ram,1500,Lone Star Silver,Truck (Crew Cab),5,42795,flex-fuel (unleaded/E85)
2017,Ram,1500,Lone Star Silver,Truck (Crew Cab),5,41195,regular unleaded
2017,Ram,1500,Lone Star Silver,Truck (Crew Cab),5,39195,flex-fuel (unleaded/E85)
2017,Ram,1500,Lone Star,Truck (Crew Cab),6,43895,regular unleaded
2017,Ram,1500,Lone Star,Truck (Crew Cab),6,41895,flex-fuel (unleaded/E85)
2017,Ram,1500,Lone Star,Truck (Crew Cab),6,40295,regular unleaded
2017,Ram,1500,Lone Star,Truck (Crew Cab),6,38295,flex-fuel (unleaded/E85)
2017,Ram,1500,Sport,Truck (Crew Cab),5,42495,regular unleaded
2017,Ram,1500,Lone Star,Truck (Quad Cab),6,35495,flex-fuel (unleaded/E85)
2017,Ram,1500,Lone Star,Truck (Regular Cab),3,36295,flex-fuel (unleaded/E85)
2017,Ram,1500,Lone Star,Truck (Regular Cab),3,35995,flex-fuel (unleaded/E85)
2017,Ram,1500,Longhorn,Truck (Crew Cab),5,49975,regular unleaded
2017,Ram,1500,Longhorn,Truck (Crew Cab),5,53175,regular unleaded
2017,Ram,1500,Longhorn,Truck (Crew Cab),5,53575,regular unleaded
2017,Ram,1500,Limited,Truck (Crew Cab),5,52875,regular unleaded
2017,Ram,1500,Limited,Truck (Crew Cab),5,53175,regular unleaded
2017,Ram,1500,Limited,Truck (Crew Cab),5,56375,regular unleaded
2017,Ram,1500,Limited,Truck (Crew Cab),5,56775,regular unleaded
2017,Ram,1500,Lone Star,Truck (Regular Cab),3,31495,flex-fuel (unleaded/E85)
2017,Ram,1500,Lone Star,Truck (Regular Cab),3,31795,flex-fuel (unleaded/E85)
2017,Ram,1500,Sport,Truck (Crew Cab),5,44095,flex-fuel (unleaded/E85)
2017,Ram,1500,SLT,Truck (Regular Cab),3,35995,flex-fuel (unleaded/E85)
2017,Ram,1500,Sport,Truck (Crew Cab),5,40495,flex-fuel (unleaded/E85)
2017,Ram,1500,Night,Truck (Quad Cab),5,42290,flex-fuel (unleaded/E85)
2017,Ram,1500,Night,Truck (Quad Cab),5,38690,flex-fuel (unleaded/E85)
2017,Ram,1500,Sport,Truck (Quad Cab),5,41895,flex-fuel (unleaded/E85)
2017,Ram,1500,Sport,Truck (Quad Cab),5,38295,flex-fuel (unleaded/E85)
2017,Ram,1500,Night,Truck (Regular Cab),2,38990,flex-fuel (unleaded/E85)
2017,Ram,1500,Night,Truck (Regular Cab),2,36990,regular unleaded
2017,Ram,1500,Sport,Truck (Regular Cab),2,38595,flex-fuel (unleaded/E85)
2017,Ram,1500,Sport,Truck (Regular Cab),2,36595,regular unleaded
2017,Ram,1500,SLT,Truck (Crew Cab),6,43195,regular unleaded
2017,Ram,1500,SLT,Truck (Crew Cab),6,41195,flex-fuel (unleaded/E85)
2017,Ram,1500,SLT,Truck (Crew Cab),6,39595,regular unleaded
2017,Ram,1500,SLT,Truck (Crew Cab),6,37595,flex-fuel (unleaded/E85)
2017,Ram,1500,SLT,Truck (Regular Cab),3,35695,flex-fuel (unleaded/E85)
2017,Ram,1500,SLT,Truck (Quad Cab),6,34795,flex-fuel (unleaded/E85)
2017,Ram,1500,Longhorn,Truck (Crew Cab),5,49675,regular unleaded
2017,Ram,1500,Laramie,Truck (Crew Cab),6,47595,regular unleaded
2017,Ram,1500,SLT,Truck (Quad Cab),6,38495,flex-fuel (unleaded/E85)
2017,Ram,1500,Laramie,Truck (Crew Cab),6,43995,regular unleaded
2017,Ram,2500,SLT,Truck (Mega Cab),6,45145,regular unleaded
2017,Ram,2500,Limited,Truck (Mega Cab),5,62775,regular unleaded
2017,Ram,2500,Power Wagon,Truck (Crew Cab),6,51695,regular unleaded
2017,Ram,2500,SLT,Truck (Regular Cab),3,36345,regular unleaded
2017,Ram,2500,Limited,Truck (Crew Cab),5,58075,regular unleaded
2017,Ram,2500,SLT,Truck (Regular Cab),3,39145,regular unleaded
2017,Ram,2500,SLT,Truck (Crew Cab),6,40845,regular unleaded
2017,Ram,2500,SLT,Truck (Crew Cab),6,41045,regular unleaded
2017,Ram,2500,SLT,Truck (Crew Cab),6,43645,regular unleaded
2017,Ram,2500,SLT,Truck (Crew Cab),6,43845,regular unleaded
2017,Ram,2500,SLT,Truck (Mega Cab),6,42345,regular unleaded
2017,Ram,2500,Tradesman,Truck (Regular Cab),3,32145,regular unleaded
2017,Ram,2500,Tradesman,Truck (Regular Cab),3,34945,regular unleaded
2017,Ram,2500,Tradesman,Truck (Crew Cab),6,35745,regular unleaded
2017,Ram,2500,Tradesman,Truck (Crew Cab),6,35945,regular unleaded
2017,Ram,2500,Tradesman,Truck (Crew Cab),6,38545,regular unleaded
2017,Ram,2500,Tradesman,Truck (Crew Cab),6,38745,regular unleaded
2017,Ram,2500,Limited,Truck (Crew Cab),5,61275,regular unleaded
2017,Ram,2500,Big Horn,Truck (Mega Cab),6,44225,regular unleaded
2017,Ram,2500,Lone Star,Truck (Crew Cab),6,45725,regular unleaded
2017,Ram,2500,Lone Star,Truck (Crew Cab),6,45525,regular unleaded
2017,Ram,2500,Lone Star,Truck (Crew Cab),6,42925,regular unleaded
2017,Ram,2500,Lone Star,Truck (Crew Cab),6,42725,regular unleaded
2017,Ram,2500,Big Horn,Truck (Crew Cab),6,45725,regular unleaded
2017,Ram,2500,Limited,Truck (Mega Cab),5,59575,regular unleaded
2017,Ram,2500,Big Horn,Truck (Mega Cab),6,47025,regular unleaded
2017,Ram,2500,Big Horn,Truck (Crew Cab),6,45525,regular unleaded
2017,Ram,2500,Big Horn,Truck (Crew Cab),6,42925,regular unleaded
2017,Ram,2500,Big Horn,Truck (Crew Cab),6,42725,regular unleaded
2017,Ram,2500,Lone Star,Truck (Mega Cab),6,44225,regular unleaded
2017,Ram,2500,Lone Star,Truck (Mega Cab),6,47025,regular unleaded
2017,Ram,2500,Laramie,Truck (Crew Cab),6,47645,regular unleaded
2017,Ram,2500,Laramie,Truck (Crew Cab),6,47845,regular unleaded
2017,Ram,2500,Laramie,Truck (Crew Cab),6,51045,regular unleaded
2017,Ram,2500,Laramie,Truck (Mega Cab),6,49145,regular unleaded
2017,Ram,2500,Laramie,Truck (Mega Cab),6,52345,regular unleaded
2017,Ram,2500,Laramie,Truck (Crew Cab),6,50845,regular unleaded
2017,Ram,2500,Longhorn,Truck (Crew Cab),5,54375,regular unleaded
2017,Ram,2500,Limited,Truck (Crew Cab),5,60975,regular unleaded
2017,Ram,2500,Longhorn,Truck (Crew Cab),5,54575,regular unleaded
2017,Ram,2500,Limited,Truck (Crew Cab),5,57775,regular unleaded
2017,Ram,2500,Longhorn,Truck (Mega Cab),5,59075,regular unleaded
2017,Ram,2500,Longhorn,Truck (Mega Cab),5,55875,regular unleaded
2017,Ram,2500,Longhorn,Truck (Crew Cab),5,57775,regular unleaded
2017,Ram,2500,Longhorn,Truck (Crew Cab),5,57575,regular unleaded
2017,Ram,3500,SLT,Truck (Crew Cab),6,41945,regular unleaded
2017,Ram,3500,Laramie,Truck (Crew Cab),6,48745,regular unleaded
2017,Ram,3500,Big Horn,Truck (Crew Cab),6,43825,regular unleaded
2017,Ram,3500,Big Horn,Truck (Crew Cab),6,44025,regular unleaded
2017,Ram,3500,Big Horn,Truck (Crew Cab),6,46625,regular unleaded
2017,Ram,3500,Big Horn,Truck (Crew Cab),6,46825,regular unleaded
2017,Ram,3500,Big Horn,Truck (Mega Cab),6,45325,regular unleaded
2017,Ram,3500,Big Horn,Truck (Mega Cab),6,48125,regular unleaded
